ID,ARTX,EGUNA,TST.PRRAT,EZEZKOA,ARG.ORO,ARG.ABS,ARG.DAT,ARG.ERG,ARG.Q,AD.NG,AD.NG.Q.ASP,AD.NG.Q_OIN,AD.NG.Q_BUR,AD.NG.Q_GER,AD.NG.Q_BGB,AD.NG.aurrekoan,EZ.aurrekoan,AD.JK,AD.TRINKOA,AD.LAGUNTZAILEA,BRB.Q,MEN,FORM.AMAIERA,ERR,ERR.Q,ERR.Q_2,ERR.Q_3,ERR.Q_4,ERR.Q_5,META,ZA.LUZ0,ZA.LUZ1,ZA.LUZ2,ZA.SIL0,ZA.SIL1,ZA.SIL2,ZA.ZAT0,ZA.ZAT1,ZA.ZAT2,ZA.ERP1,ZA.ERP1,ZA.ERP2,ZA.BRF0,ZA.BRF1,ZA.BRF2,TST.SIL,TST.BRB,TST.GRBI,AD.JK.ARG.FTU.Q_NR,AD.JK.ARG.FTU.Q_NRI,AD.JK.ARG.FTU.Q_NRK,AD.JK.ARG.FTU.ZMT,AD.JK.ARG.ZMT,AD.JK.DST.BRB.ARG.NR,AD.JK.DST.BRB.ARG.NRI,AD.JK.DST.BRB.ARG.NRK,AD.JK.DST.SL.ARG.NR,AD.JK.DST.SL.ARG.NRI,AD.JK.DST.SL.ARG.NRK,AD.JK.DST.DNB.ARG.NR,AD.JK.DST.DNB.ARG.NRI,AD.JK.DST.DNB.ARG.NRK,AD.JK.ZERR,AD.JK.AURREKO.ETENA,AD.JK.AURREKO.ETENA.DENB,AD.JK.MRF.B.EKO,AD.JK.MRF.B.ZUZ,AD.JK.MRF.B.OIN,AD.JK.BLS.Q,ADITZ.KONFIGURAZIOA.Q,ADITZ.KONFIGURAZIOA.INAKUSATIBOA,ADITZ.KONFIGURAZIOA.INERGATIBOA,ADITZ.KONFIGURAZIOA.DATIBODUNA,ADITZ.KONFIGURAZIOA.IRAGANKORRA,ADITZ.PARADIGMA.Q,ADITZ.PARADIGMA.NOR,ADITZ.PARADIGMA.NORNORI,ADITZ.PARADIGMA.NORNORK,ADITZ.PARADIGMA.NORNORINORK,KOMZ.NOR.Q,KOMZ.NORI.Q,KOMZ.NORK.Q,FNTZ.SUBJEKTUA.Q,FNTZ.ZEHAR.OSAGARRIA.Q,FNTZ.OSAGARRI.ZUZENA.Q,MODUA.Q,MODUA.INDIKATIBOA,MODUA.AHALEZKOA,MODUA.MENTURAZKOA,ALDIA.Q,ALDIA.ORAINA,ALDIA.IRAGANA,ALDIA.ALEGIA,ADITZ.ERROREA.DESKRP,ERROREA.MENPERATZAILEAN.EZ.ADITZEAN,ERROREA.MENPEKO.ADITZEAN,KONPLEXUTASUNA.V1,KONPLEXUTASUNA.V2,EZEZKOESALDIA,HURRENGOA.AD.JK,HURRENGOA.AD.TRINKOA,HURRENGOA.AD.LAGUNTZAILEA,ALDAKETAK
2158,130910-1048_011_gaia,328,beste: ordutegi: batean,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,beste,0,0,0,NA,0,0,0,0,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,beste ordutegi batean,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,,,
2159,130910-1048_011_gaia,328,$0 egin,0,0,0,0,0,NA,1,burutua,0,1,0,0,0,0,0,0,0,AD.ng,0,0,0,NA,0,0,0,0,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,egin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,,,
2160,130910-1048_011_gaia,328,¡ dezakete:,0,0,0,0,0,NA,0,NA,0,0,0,0,1,0,1,0,1,AD.lag,0,0,0,NA,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,dezakete,0,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1.436,dezakete,DEZAKETE,DEZAKETE,PERIFRASTIKOA,IRAGANKORRA,0,0,1,0,NOR-NORK,0,0,1,0,HURA,NA,,3P,NA,3S,AHALEZKOA,0,1,0,ORAINALDIA,1,0,0,NA,NA,NA,3,NA,0,,,,
2161,130910-1048_011_gaia,328,@æ bere: lana %|,0,1,1,0,0,ABS,0,NA,0,0,0,0,0,0,0,0,0,ARG,0,1,0,NA,0,0,0,0,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,bere lana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,,,
2162,130910-1048_011_gaia,328,hala eta guztiz ere,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,beste,0,0,0,NA,0,0,0,0,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,4,hala eta guztiz ere,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,,,
2163,130910-1048_011_gaia,328,nire ustez,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,beste,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,nire ustez,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,,,
2164,130910-1048_011_gaia,328,@æ zarataren arazoa:,0,1,1,0,0,ABS,0,NA,0,0,0,0,0,0,0,0,0,ARG,0,0,0,NA,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,zarataren arazoa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,,,
2165,130910-1048_011_gaia,328,begirune falta:,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,beste,0,0,0,NA,0,0,0,0,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,begirune falta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,,,
2166,130910-1048_011_gaia,328,¡ da % |,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,1,1,0,AD.Trinkoa,0,1,0,NA,0,0,0,0,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,da,1,NA,NA,1,1,4,NA,NA,4,NA,NA,3.295,NA,NA,0,0,0,da,DA,DA,TRINKOA,INAKUSATIBOA,1,0,0,0,NOR,1,0,0,0,HURA,NA,,3S,NA,NA,INDIKATIBOA,1,0,0,ORAINALDIA,1,0,0,NA,NA,NA,1,NA,0,,,,
2167,130910-1048_011_gaia,328,ez,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,beste,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,ez,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,,,,
2168,130910-1048_011_gaia,328,€ ez,1,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,EZ,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,ez,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,,,,
2169,130910-1048_011_gaia,328,¡ dugu:,0,0,0,0,0,NA,0,NA,0,0,0,0,0,1,1,0,1,AD.lag,0,0,0,NA,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,dugu,0,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,dugu,DUGU,DUGU,PERIFRASTIKOA,IRAGANKORRA,0,0,1,0,NOR-NORK,0,0,1,0,HURA,NA,,1P,NA,3S,INDIKATIBOA,1,0,0,ORAINALDIA,1,0,0,NA,NA,NA,2,NA,1,,,,
2170,130910-1048_011_gaia,328,$2 pentsatzen,0,0,0,0,0,NA,1,ez-burutua,0,0,0,1,0,0,0,0,0,AD.ng,0,0,0,NA,0,0,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,pentsatzen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,,,,
2171,130910-1048_011_gaia,328,{normalean,0,0,0,0,0,NA,0,NA,0,0,0,0,1,0,0,0,0,beste,1,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,normalean,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,,,
2172,130910-1048_011_gaia,328,@æ gure:,0,1,1,0,0,ABS,0,NA,0,0,0,0,0,0,0,0,0,ARG,1,0,0,NA,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,gure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,,,
2173,130910-1048_011_gaia,328,doinua,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,beste,1,0,0,NA,0,0,0,0,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,doinua,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,,,
2174,130910-1048_011_gaia,328,beste pertso:n *2 bat,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,beste,1,0,1,eza,1,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,beste pertson bat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,,,
2175,130910-1048_011_gaia,328,$2 molestatze:n,0,0,0,0,0,NA,1,ez-burutua,0,0,0,1,0,0,0,0,0,AD.ng,1,0,0,NA,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,molestatzen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,,,
2176,130910-1048_011_gaia,328,&du,0,0,0,0,0,NA,0,NA,0,0,0,0,1,0,0,0,0,beste,1,0,0,NA,0,0,0,0,NA,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,,,
2177,130910-1048_011_gaia,328,¡ duela } % |,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,1,0,1,AD.lag,1,1,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,duela,1,NA,0,1,2,6,NA,NA,6,NA,NA,10.266,NA,NA,0,1,0.463,duela,DUELA,DU,PERIFRASTIKOA,IRAGANKORRA,0,0,1,0,NOR-NORK,0,0,1,0,HURA,NA,,3S,NA,3S,INDIKATIBOA,1,0,0,ORAINALDIA,1,0,0,NA,NA,NA,2,NA,0,,,,
2178,130910-1048_011_gaia,328,hau da,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,beste,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,hau da,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,,,
2179,130910-1048_011_gaia,328,asko,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,beste,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,asko,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,,,
2180,130910-1048_011_gaia,328,$2 nabaritzen,0,0,0,0,0,NA,1,ez-burutua,0,0,0,1,0,0,0,0,0,AD.ng,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,nabaritzen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,,,
2181,130910-1048_011_gaia,328,¡ da,0,0,0,0,0,NA,0,NA,0,0,0,0,1,0,1,0,1,AD.lag,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,da,0,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,da,DA,DA,PERIFRASTIKOA,INAKUSATIBOA,1,0,0,0,NOR,1,0,0,0,HURA,NA,,3S,NA,NA,INDIKATIBOA,1,0,0,ORAINALDIA,1,0,0,NA,NA,NA,1,NA,0,,,,
2182,130910-1048_011_gaia,328,@æ gure:,0,1,1,0,0,ABS,0,NA,0,0,0,0,0,0,0,0,0,ARG,0,0,0,NA,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,gure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,,,
2183,130910-1048_011_gaia,328,/ @æ gure doinua +. %|,0,1,1,0,0,ABS,0,NA,0,0,0,0,0,0,0,0,0,ARG,0,1,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,3,gure doinua +.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,,,
2184,130910-1048_011_gaia,328,guk,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,beste,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,guk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,,,
2185,130910-1048_011_gaia,328,{ esan,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,beste,1,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,esan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,,,
2186,130910-1048_011_gaia,328,$2 nahi,0,0,0,0,0,NA,1,ez-burutua,0,0,0,1,0,0,0,0,0,AD.ng,1,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,nahi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,,,
2187,130910-1048_011_gaia,328,¡ dudana },0,0,0,0,0,NA,0,NA,0,0,0,0,1,0,1,0,1,AD.lag,1,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,dudana,0,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,dudana,DUDANA,DUT,PERIFRASTIKOA,IRAGANKORRA,0,0,1,0,NOR-NORK,0,0,1,0,HURA,NA,,1S,NA,3S,INDIKATIBOA,1,0,0,ORAINALDIA,1,0,0,NA,NA,NA,2,NA,0,,,,
2188,130910-1048_011_gaia,328,¡ da:,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,1,1,0,AD.Trinkoa,0,0,0,NA,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,da,0,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,da,DA,DA,TRINKOA,INAKUSATIBOA,1,0,0,0,NOR,1,0,0,0,HURA,NA,,3S,NA,NA,INDIKATIBOA,1,0,0,ORAINALDIA,1,0,0,NA,NA,NA,1,NA,0,,,,
2189,130910-1048_011_gaia,328,{ @? guk,0,1,0,0,1,ERG,0,NA,0,0,0,0,0,0,0,0,0,ARG,1,0,0,NA,0,0,0,0,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,guk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,,,
2190,130910-1048_011_gaia,328,$2 hitzegi+,0,0,0,0,0,NA,1,ez-burutua,0,0,0,1,0,0,0,0,0,AD.ng,1,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,hitzegi+,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,,,
2191,130910-1048_011_gaia,328,+ten,0,0,0,0,0,NA,0,NA,0,0,0,0,1,0,0,0,0,beste,1,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,+ten,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,,,
2192,130910-1048_011_gaia,328,dugunean},0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,beste,1,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,dugunean,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,,,
2193,130910-1048_011_gaia,328,{ @æ gure donua *2,0,1,1,0,0,ABS,0,NA,0,0,0,0,0,0,0,0,0,ARG,1,0,1,eza,1,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,gure donua,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,,,
2194,130910-1048_011_gaia,328,oso altua,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,beste,1,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,oso altua,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,,,
2195,130910-1048_011_gaia,328,¡ da *2,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,1,1,0,AD.Trinkoa,1,0,1,eza,1,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,da,1,NA,NA,1,1,4,NA,NA,4,NA,NA,1.333,NA,NA,0,0,0,da,DELA,DA,TRINKOA,INAKUSATIBOA,1,0,0,0,NOR,1,0,0,0,HURA,NA,,3S,NA,NA,INDIKATIBOA,1,0,0,ORAINALDIA,1,0,0,DA eza DA,1,0,1,NA,0,,,,
2196,130910-1048_011_gaia,328,beste: herraildeko: biztanleen aldean } % |,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,beste,1,1,0,NA,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,beste herraildeko biztanleen aldean,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,,,
2197,130910-1048_011_gaia,328,Y bai % |,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,beste,0,1,0,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,bai,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,,,
2198,130910-1048_011_gaia,328,horregatik,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,beste,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,horregatik,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,,,,
2199,130910-1048_011_gaia,328,@æ nik *3,0,1,1,0,0,ABS,0,NA,0,0,0,0,0,0,0,0,0,ARG,0,0,1,gehitua,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,nik,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,,,,
2200,130910-1048_011_gaia,328,&zorrotze,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,beste,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,,,,
2201,130910-1048_011_gaia,328,@æ ni,0,1,1,0,0,ABS,0,NA,0,0,0,0,0,0,0,0,0,ARG,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,ni,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,,,,
2202,130910-1048_011_gaia,328,zorrotzagoa,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,beste,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1,zorrotzagoa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,,,,
